1,0.538639,0.242083,-0.389744,5.350264,8.186151,1.020386,1009.960083,car,WALKING,ENTER,55.957972,-3.165345,15:52:40,55.958178,-3.165472
2,3.775655,0.439157,0.798677,4.535609,8.376502,1.021483,1009.943420,car,WALKING,ENTER,55.958082,-3.164424,15:52:51,55.957838,-3.164385
3,5.539329,3.916335,1.496249,3.941538,8.593833,1.027683,1009.826904,car,WALKING,ENTER,55.957771,-3.164327,15:53:00,55.957478,-3.164066
4,20.468510,19.392585,1.574059,3.767198,8.704138,1.033838,1009.699524,car,VEHICLE,ENTER,55.957520,-3.163765,15:53:10,55.957300,-3.162663
5,51.082787,8.385213,1.555193,3.568865,8.784116,1.027200,1009.372498,car,VEHICLE,ENTER,55.957396,-3.161005,15:53:20,55.957749,-3.159406
6,30.565277,18.061983,1.629094,3.221292,8.885943,1.036142,1009.757996,car,VEHICLE,ENTER,55.958303,-3.157655,15:53:30,55.958745,-3.156850
7,14.573374,1.059040,1.806098,3.150325,8.870065,1.037725,1009.865540,car,VEHICLE,ENTER,55.958953,-3.156458,15:53:40,55.959241,-3.156334
8,21.909637,4.188983,1.954039,3.096914,8.852422,1.060332,1009.979736,car,VEHICLE,ENTER,55.959141,-3.155897,15:53:50,55.958747,-3.155933
9,19.663036,1.993056,2.068551,3.076800,8.851098,1.012351,1010.676880,car,VEHICLE,ENTER,55.958432,-3.155412,15:54:00,55.958131,-3.154911
10,17.649334,2.119103,2.161896,3.082031,8.845029,1.013692,1011.183777,car,VEHICLE,ENTER,55.957865,-3.154424,15:54:10,55.957736,-3.153825
11,15.233527,1.138376,2.269614,3.147837,8.801269,1.017202,1011.369385,car,VEHICLE,ENTER,55.957671,-3.153267,15:54:20,55.957606,-3.152699
12,20.143349,3.810261,2.373003,3.182516,8.768144,1.009652,1011.349792,car,VEHICLE,ENTER,55.957528,-3.151992,15:54:30,55.957444,-3.151269
13,11.699671,0.066877,2.484977,3.219831,8.734708,1.015586,1011.405701,car,VEHICLE,ENTER,55.957379,-3.150668,15:54:40,55.957355,-3.150486
14,12.435823,1.772868,2.652921,3.330571,8.642284,1.028791,1011.367920,car,VEHICLE,ENTER,55.957325,-3.150355,15:54:50,55.957256,-3.149966
15,6.889780,0.948776,2.771322,3.386698,8.590985,1.016642,1011.390808,car,VEHICLE,ENTER,55.956996,-3.149983,15:55:00,55.956852,-3.150052
16,5.986863,1.307053,2.917114,3.468107,8.510352,1.007891,1011.365967,car,VEHICLE,ENTER,55.956730,-3.150027,15:55:10,55.956701,-3.150012
17,0.192060,0.264528,3.052346,3.564307,8.420116,1.004773,1011.355835,car,VEHICLE,ENTER,55.956700,-3.150019,15:55:20,55.956700,-3.150019
18,0.014392,0.000324,3.180681,3.650451,8.331800,1.004510,1011.365295,car,VEHICLE,ENTER,55.956699,-3.150020,15:55:30,55.956699,-3.150020
19,0.089472,0.000009,3.305628,3.732528,8.239340,1.006061,1011.367432,car,VEHICLE,ENTER,55.956696,-3.150025,15:55:40,55.956695,-3.150024
20,0.058824,0.051639,3.392437,3.792275,8.181475,1.007188,1011.357361,car,VEHICLE,ENTER,55.956663,-3.150031,15:55:50,55.956666,-3.150032
21,0.133010,0.157216,3.181871,3.752781,8.213069,1.008365,1011.371094,car,VEHICLE,ENTER,55.956666,-3.150032,15:56:00,55.956668,-3.150019
22,0.180389,0.154610,3.170069,3.622219,8.271629,1.006880,1011.383667,car,VEHICLE,ENTER,55.956672,-3.150020,15:56:10,55.956668,-3.150038
23,4.641427,0.851392,3.113715,3.507705,8.339380,1.016036,1011.329895,car,VEHICLE,ENTER,55.956649,-3.150040,15:56:20,55.956534,-3.150016
24,4.601345,0.365529,3.032583,3.382749,8.404147,1.028130,1011.154480,car,VEHICLE,ENTER,55.956431,-3.149992,15:56:30,55.956269,-3.149943
25,3.606213,1.105206,2.961271,3.270908,8.465806,1.005536,1010.994629,car,VEHICLE,ENTER,55.956158,-3.149909,15:56:40,55.956143,-3.149901
