56,0.162375,0.074266,-0.297427,4.162960,8.733405,1.005624,995.216431,car,VEHICLE,ENTER,55.939122,-3.179056,19:27:07,55.939122,-3.179057
57,0.031701,0.003629,-0.339994,4.136989,8.743049,1.005536,995.216553,car,VEHICLE,ENTER,55.939122,-3.179058,19:27:17,55.939123,-3.179058
58,0.265072,0.343944,-0.380334,4.112719,8.752092,1.005507,995.219788,car,VEHICLE,ENTER,55.939123,-3.179059,19:27:27,55.939126,-3.179074
59,0.140149,0.181467,-0.423330,4.099604,8.753655,1.007111,995.217712,car,VEHICLE,ENTER,55.939126,-3.179075,19:27:37,55.939123,-3.179084
60,0.651391,0.851711,-0.448076,4.126794,8.738394,1.005596,995.230103,car,VEHICLE,ENTER,55.939131,-3.179113,19:27:47,55.939131,-3.179121
61,0.189864,0.156110,-0.458080,4.132951,8.739048,1.005685,995.216064,car,VEHICLE,ENTER,55.939132,-3.179099,19:27:57,55.939137,-3.179082
62,9.240318,10.242186,-0.472434,4.148706,8.733262,1.015671,995.211487,car,VEHICLE,ENTER,55.939124,-3.179097,19:28:07,55.939098,-3.179473
63,20.683361,1.842794,-0.484438,4.146614,8.735447,1.017170,995.408569,car,VEHICLE,ENTER,55.939073,-3.180235,19:28:17,55.939052,-3.180983
64,18.767117,2.987421,-0.484484,4.148675,8.736506,1.022394,995.694763,car,VEHICLE,ENTER,55.939022,-3.181603,19:28:27,55.939173,-3.182011
65,20.982172,2.402017,-0.483970,4.142371,8.740632,1.025466,995.959778,car,VEHICLE,ENTER,55.939617,-3.182264,19:28:38,55.939975,-3.182623
66,0.731257,0.329363,-0.489689,4.161393,8.731274,1.008233,996.102356,car,VEHICLE,ENTER,55.940138,-3.182709,19:28:48,55.940114,-3.182722
67,2.590211,3.534306,-0.481353,4.180761,8.724940,1.010492,996.081909,car,VEHICLE,ENTER,55.940112,-3.182725,19:28:57,55.940138,-3.182714
68,14.628695,0.695811,-0.480515,4.187501,8.724261,1.014440,996.078918,car,VEHICLE,ENTER,55.940355,-3.182740,19:29:08,55.940682,-3.182806
69,3.646839,4.479893,-0.501580,4.197051,8.719122,1.009640,996.178162,car,VEHICLE,ENTER,55.940919,-3.182872,19:29:18,55.940940,-3.182832
70,0.156678,0.000104,-0.519559,4.219100,8.708306,1.008509,996.154541,car,VEHICLE,ENTER,55.940937,-3.182792,19:29:28,55.940940,-3.182791
71,11.675441,12.238057,-0.528810,4.236320,8.701189,1.016644,996.109741,car,VEHICLE,ENTER,55.941003,-3.182817,19:29:38,55.941431,-3.183353
72,19.774220,0.569217,-0.534238,4.247414,8.695926,1.014946,995.993103,car,VEHICLE,ENTER,55.941771,-3.183755,19:29:48,55.942157,-3.184045
73,15.461849,2.179447,-0.537236,4.252147,8.694477,1.009859,995.895874,car,VEHICLE,ENTER,55.942538,-3.184275,19:29:58,55.942854,-3.184442
74,13.532109,6.827300,-0.536421,4.260772,8.690496,1.017400,995.837952,car,VEHICLE,ENTER,55.943074,-3.184529,19:30:08,55.943330,-3.184680
75,16.957113,2.435269,-0.533432,4.258304,8.691964,1.031333,995.656250,car,VEHICLE,ENTER,55.943702,-3.184914,19:30:18,55.943919,-3.185260
76,7.528743,3.148719,-0.525340,4.255891,8.694930,1.019193,995.411255,car,VEHICLE,ENTER,55.944110,-3.185579,19:30:28,55.944233,-3.185746
77,13.533518,2.658798,-0.504887,4.251840,8.696991,1.022652,995.261108,car,VEHICLE,ENTER,55.944352,-3.185990,19:30:38,55.944636,-3.186312
78,11.710640,2.131448,-0.490359,4.247954,8.699639,1.012786,995.199768,car,VEHICLE,ENTER,55.944866,-3.186437,19:30:48,55.945140,-3.186610
79,2.492146,2.987013,-0.467786,4.235839,8.706770,1.008771,995.175720,car,VEHICLE,ENTER,55.945344,-3.186787,19:30:58,55.945354,-3.186788
